Training Period,Testing Period,Training Error,Testing Error,Training Size,Testing Size
8,9,28,12,13866,13866
8,10,28,16,13866,13955
8,11,28,24,13866,13954
8,12,28,27,13866,13953
8,9,30,11,13866,13866
8,10,30,14,13866,13955
8,11,30,26,13866,13954
8,12,30,30,13866,13953
8,9,28,9,13866,13866
8,10,28,15,13866,13955
8,11,28,22,13866,13954
8,12,28,27,13866,13953
8,9,31,10,13866,13866
8,10,31,18,13866,13955
8,11,31,24,13866,13954
8,12,31,25,13866,13953
8,9,28,12,13866,13866
8,10,28,16,13866,13955
8,11,28,23,13866,13954
8,12,28,29,13866,13953
9,10,28,11,13866,13955
9,11,28,21,13866,13954
9,12,28,22,13866,13953
9,10,29,13,13866,13955
9,11,29,23,13866,13954
9,12,29,25,13866,13953
9,10,30,11,13866,13955
9,11,30,24,13866,13954
9,12,30,22,13866,13953
9,10,33,13,13866,13955
9,11,33,23,13866,13954
9,12,33,25,13866,13953
9,10,31,11,13866,13955
9,11,31,19,13866,13954
9,12,31,23,13866,13953
9,10,29,13,13866,13955
9,11,29,25,13866,13954
9,12,29,23,13866,13953
9,10,31,12,13866,13955
9,11,31,24,13866,13954
9,12,31,25,13866,13953
9,10,29,12,13866,13955
9,11,29,24,13866,13954
9,12,29,26,13866,13953
9,10,29,11,13866,13955
9,11,29,20,13866,13954
9,12,29,25,13866,13953
9,10,32,14,13866,13955
9,11,32,24,13866,13954
9,12,32,23,13866,13953
9,10,31,12,13866,13955
9,11,31,23,13866,13954
9,12,31,27,13866,13953
9,10,31,12,13866,13955
9,11,31,24,13866,13954
9,12,31,30,13866,13953
9,10,29,10,13866,13955
9,11,29,22,13866,13954
9,12,29,25,13866,13953
9,10,29,12,13866,13955
9,11,29,22,13866,13954
9,12,29,25,13866,13953
9,10,29,10,13866,13955
9,11,29,25,13866,13954
9,12,29,24,13866,13953
9,10,28,14,13866,13955
9,11,28,25,13866,13954
9,12,28,28,13866,13953
9,10,29,12,13866,13955
9,11,29,25,13866,13954
9,12,29,26,13866,13953
9,10,29,13,13866,13955
9,11,29,27,13866,13954
9,12,29,27,13866,13953
9,10,30,12,13866,13955
9,11,30,22,13866,13954
9,12,30,23,13866,13953
9,10,31,14,13866,13955
9,11,31,24,13866,13954
9,12,31,25,13866,13953
9,10,27,11,13866,13955
9,11,27,22,13866,13954
9,12,27,25,13866,13953
9,10,31,11,13866,13955
9,11,31,24,13866,13954
9,12,31,23,13866,13953
9,10,33,13,13866,13955
9,11,33,26,13866,13954
9,12,33,28,13866,13953
9,10,32,12,13866,13955
9,11,32,23,13866,13954
9,12,32,27,13866,13953
9,10,31,12,13866,13955
9,11,31,23,13866,13954
9,12,31,24,13866,13953
9,10,32,11,13866,13955
9,11,32,19,13866,13954
9,12,32,19,13866,13953
9,10,31,15,13866,13955
9,11,31,25,13866,13954
9,12,31,27,13866,13953
9,10,30,11,13866,13955
9,11,30,21,13866,13954
9,12,30,23,13866,13953
9,10,30,12,13866,13955
9,11,30,23,13866,13954
9,12,30,26,13866,13953
9,10,30,12,13866,13955
9,11,30,24,13866,13954
9,12,30,22,13866,13953
9,10,29,12,13866,13955
9,11,29,23,13866,13954
9,12,29,24,13866,13953
9,10,31,11,13866,13955
9,11,31,22,13866,13954
9,12,31,27,13866,13953
9,10,30,11,13866,13955
9,11,30,24,13866,13954
9,12,30,22,13866,13953
9,10,29,12,13866,13955
9,11,29,22,13866,13954
9,12,29,28,13866,13953
9,10,32,12,13866,13955
9,11,32,21,13866,13954
9,12,32,23,13866,13953
9,10,34,12,13866,13955
9,11,34,22,13866,13954
9,12,34,24,13866,13953
9,10,27,12,13866,13955
9,11,27,24,13866,13954
9,12,27,24,13866,13953
9,10,27,10,13866,13955
9,11,27,23,13866,13954
9,12,27,27,13866,13953
9,10,35,10,13866,13955
9,11,35,23,13866,13954
9,12,35,25,13866,13953
9,10,31,11,13866,13955
9,11,31,23,13866,13954
9,12,31,24,13866,13953
9,10,29,14,13866,13955
9,11,29,24,13866,13954
9,12,29,26,13866,13953
9,10,29,12,13866,13955
9,11,29,22,13866,13954
9,12,29,22,13866,13953
9,10,31,10,13866,13955
9,11,31,20,13866,13954
9,12,31,24,13866,13953
9,10,30,15,13866,13955
9,11,30,25,13866,13954
9,12,30,25,13866,13953
9,10,28,12,13866,13955
9,11,28,24,13866,13954
9,12,28,25,13866,13953
9,10,31,11,13866,13955
9,11,31,23,13866,13954
9,12,31,24,13866,13953
9,10,30,10,13866,13955
9,11,30,22,13866,13954
9,12,30,24,13866,13953
9,10,31,13,13866,13955
9,11,31,23,13866,13954
9,12,31,25,13866,13953
9,10,32,13,13866,13955
9,11,32,26,13866,13954
9,12,32,27,13866,13953
9,10,29,11,13866,13955
9,11,29,25,13866,13954
9,12,29,24,13866,13953
9,10,28,12,13866,13955
9,11,28,23,13866,13954
9,12,28,24,13866,13953
9,10,30,11,13866,13955
9,11,30,23,13866,13954
9,12,30,24,13866,13953
9,10,29,12,13866,13955
9,11,29,24,13866,13954
9,12,29,25,13866,13953
9,10,31,11,13866,13955
9,11,31,21,13866,13954
9,12,31,24,13866,13953
9,10,29,11,13866,13955
9,11,29,20,13866,13954
9,12,29,26,13866,13953
9,10,32,11,13866,13955
9,11,32,24,13866,13954
9,12,32,24,13866,13953
9,10,32,12,13866,13955
9,11,32,22,13866,13954
9,12,32,24,13866,13953
9,10,28,11,13866,13955
9,11,28,22,13866,13954
9,12,28,27,13866,13953
9,10,31,13,13866,13955
9,11,31,22,13866,13954
9,12,31,23,13866,13953
9,10,32,11,13866,13955
9,11,32,23,13866,13954
9,12,32,25,13866,13953
9,10,27,11,13866,13955
9,11,27,19,13866,13954
9,12,27,19,13866,13953
9,10,33,11,13866,13955
9,11,33,23,13866,13954
9,12,33,24,13866,13953
9,10,33,11,13866,13955
9,11,33,21,13866,13954
9,12,33,26,13866,13953
9,10,27,12,13866,13955
9,11,27,24,13866,13954
9,12,27,25,13866,13953
9,10,28,14,13866,13955
9,11,28,25,13866,13954
9,12,28,28,13866,13953
9,10,29,10,13866,13955
9,11,29,22,13866,13954
9,12,29,25,13866,13953
9,10,29,12,13866,13955
9,11,29,23,13866,13954
9,12,29,23,13866,13953
9,10,32,11,13866,13955
9,11,32,22,13866,13954
9,12,32,23,13866,13953
9,10,31,14,13866,13955
9,11,31,23,13866,13954
9,12,31,27,13866,13953
9,10,30,12,13866,13955
9,11,30,25,13866,13954
9,12,30,26,13866,13953
9,10,28,13,13866,13955
9,11,28,21,13866,13954
9,12,28,24,13866,13953
9,10,32,11,13866,13955
9,11,32,25,13866,13954
9,12,32,23,13866,13953
9,10,33,12,13866,13955
9,11,33,23,13866,13954
9,12,33,22,13866,13953
9,10,31,13,13866,13955
9,11,31,22,13866,13954
9,12,31,24,13866,13953
9,10,29,13,13866,13955
9,11,29,22,13866,13954
9,12,29,25,13866,13953
9,10,28,12,13866,13955
9,11,28,24,13866,13954
9,12,28,24,13866,13953
9,10,28,11,13866,13955
9,11,28,22,13866,13954
9,12,28,24,13866,13953
9,10,30,10,13866,13955
9,11,30,22,13866,13954
9,12,30,26,13866,13953
9,10,30,11,13866,13955
9,11,30,23,13866,13954
9,12,30,24,13866,13953
9,10,32,12,13866,13955
9,11,32,22,13866,13954
9,12,32,24,13866,13953
9,10,29,12,13866,13955
9,11,29,22,13866,13954
9,12,29,26,13866,13953
9,10,31,14,13866,13955
9,11,31,23,13866,13954
9,12,31,25,13866,13953
9,10,32,13,13866,13955
9,11,32,23,13866,13954
9,12,32,25,13866,13953
9,10,30,13,13866,13955
9,11,30,24,13866,13954
9,12,30,24,13866,13953
9,10,30,12,13866,13955
9,11,30,22,13866,13954
9,12,30,25,13866,13953
9,10,29,14,13866,13955
9,11,29,22,13866,13954
9,12,29,25,13866,13953
9,10,33,12,13866,13955
9,11,33,23,13866,13954
9,12,33,25,13866,13953
9,10,29,13,13866,13955
9,11,29,21,13866,13954
9,12,29,23,13866,13953
9,10,29,10,13866,13955
9,11,29,21,13866,13954
9,12,29,23,13866,13953
9,10,30,10,13866,13955
9,11,30,25,13866,13954
9,12,30,26,13866,13953
9,10,32,10,13866,13955
9,11,32,22,13866,13954
9,12,32,24,13866,13953
9,10,32,15,13866,13955
9,11,32,23,13866,13954
9,12,32,23,13866,13953
9,10,31,11,13866,13955
9,11,31,22,13866,13954
9,12,31,23,13866,13953
9,10,32,11,13866,13955
9,11,32,23,13866,13954
9,12,32,23,13866,13953
9,10,33,12,13866,13955
9,11,33,21,13866,13954
9,12,33,24,13866,13953
9,10,29,10,13866,13955
9,11,29,19,13866,13954
9,12,29,22,13866,13953
9,10,32,10,13866,13955
9,11,32,25,13866,13954
9,12,32,27,13866,13953
9,10,32,12,13866,13955
9,11,32,23,13866,13954
9,12,32,26,13866,13953
9,10,36,10,13866,13955
9,11,36,23,13866,13954
9,12,36,23,13866,13953
9,10,29,12,13866,13955
9,11,29,23,13866,13954
9,12,29,26,13866,13953
10,11,29,13,13955,13954
10,12,29,19,13955,13953
10,11,27,15,13955,13954
10,12,27,21,13955,13953
10,11,29,16,13955,13954
10,12,29,22,13955,13953
10,11,29,13,13955,13954
10,12,29,21,13955,13953
10,11,29,16,13955,13954
10,12,29,19,13955,13953
10,11,26,16,13955,13954
10,12,26,21,13955,13953
10,11,28,14,13955,13954
10,12,28,21,13955,13953
10,11,29,13,13955,13954
10,12,29,18,13955,13953
10,11,29,14,13955,13954
10,12,29,19,13955,13953
10,11,26,14,13955,13954
10,12,26,20,13955,13953
10,11,26,15,13955,13954
10,12,26,21,13955,13953
10,11,30,15,13955,13954
10,12,30,20,13955,13953
10,11,26,16,13955,13954
10,12,26,20,13955,13953
10,11,30,15,13955,13954
10,12,30,21,13955,13953
10,11,31,18,13955,13954
10,12,31,20,13955,13953
10,11,29,13,13955,13954
10,12,29,19,13955,13953
10,11,26,15,13955,13954
10,12,26,21,13955,13953
10,11,30,14,13955,13954
10,12,30,21,13955,13953
10,11,27,14,13955,13954
10,12,27,19,13955,13953
10,11,28,15,13955,13954
10,12,28,21,13955,13953
10,11,28,15,13955,13954
10,12,28,20,13955,13953
10,11,27,16,13955,13954
10,12,27,20,13955,13953
10,11,26,14,13955,13954
10,12,26,22,13955,13953
10,11,31,19,13955,13954
10,12,31,23,13955,13953
10,11,29,14,13955,13954
10,12,29,19,13955,13953
10,11,28,17,13955,13954
10,12,28,24,13955,13953
10,11,27,16,13955,13954
10,12,27,21,13955,13953
10,11,27,13,13955,13954
10,12,27,20,13955,13953
10,11,28,17,13955,13954
10,12,28,20,13955,13953
10,11,27,16,13955,13954
10,12,27,22,13955,13953
10,11,28,14,13955,13954
10,12,28,21,13955,13953
10,11,29,14,13955,13954
10,12,29,22,13955,13953
10,11,30,16,13955,13954
10,12,30,20,13955,13953
10,11,30,13,13955,13954
10,12,30,18,13955,13953
10,11,28,13,13955,13954
10,12,28,22,13955,13953
10,11,28,15,13955,13954
10,12,28,20,13955,13953
10,11,29,14,13955,13954
10,12,29,19,13955,13953
10,11,28,13,13955,13954
10,12,28,19,13955,13953
10,11,30,13,13955,13954
10,12,30,20,13955,13953
10,11,28,14,13955,13954
10,12,28,20,13955,13953
10,11,29,14,13955,13954
10,12,29,21,13955,13953
10,11,29,15,13955,13954
10,12,29,19,13955,13953
10,11,31,13,13955,13954
10,12,31,17,13955,13953
10,11,30,14,13955,13954
10,12,30,19,13955,13953
10,11,27,14,13955,13954
10,12,27,20,13955,13953
10,11,30,12,13955,13954
10,12,30,20,13955,13953
10,11,29,15,13955,13954
10,12,29,20,13955,13953
10,11,28,15,13955,13954
10,12,28,20,13955,13953
10,11,28,15,13955,13954
10,12,28,21,13955,13953
10,11,27,14,13955,13954
10,12,27,21,13955,13953
10,11,27,14,13955,13954
10,12,27,19,13955,13953
10,11,28,13,13955,13954
10,12,28,22,13955,13953
10,11,28,18,13955,13954
10,12,28,21,13955,13953
10,11,28,14,13955,13954
10,12,28,22,13955,13953
10,11,28,15,13955,13954
10,12,28,19,13955,13953
10,11,28,14,13955,13954
10,12,28,21,13955,13953
10,11,27,16,13955,13954
10,12,27,20,13955,13953
10,11,28,14,13955,13954
10,12,28,22,13955,13953
10,11,28,15,13955,13954
10,12,28,19,13955,13953
10,11,29,16,13955,13954
10,12,29,19,13955,13953
10,11,29,14,13955,13954
10,12,29,20,13955,13953
10,11,31,15,13955,13954
10,12,31,21,13955,13953
10,11,28,16,13955,13954
10,12,28,21,13955,13953
10,11,28,16,13955,13954
10,12,28,22,13955,13953
10,11,26,17,13955,13954
10,12,26,19,13955,13953
10,11,30,17,13955,13954
10,12,30,19,13955,13953
10,11,28,13,13955,13954
10,12,28,19,13955,13953
10,11,30,17,13955,13954
10,12,30,21,13955,13953
10,11,28,15,13955,13954
10,12,28,20,13955,13953
10,11,29,17,13955,13954
10,12,29,21,13955,13953
10,11,29,16,13955,13954
10,12,29,19,13955,13953
10,11,29,12,13955,13954
10,12,29,19,13955,13953
10,11,30,15,13955,13954
10,12,30,20,13955,13953
10,11,30,12,13955,13954
10,12,30,19,13955,13953
10,11,26,14,13955,13954
10,12,26,20,13955,13953
10,11,29,14,13955,13954
10,12,29,20,13955,13953
10,11,28,14,13955,13954
10,12,28,22,13955,13953
10,11,28,12,13955,13954
10,12,28,18,13955,13953
10,11,30,15,13955,13954
10,12,30,20,13955,13953
10,11,29,17,13955,13954
10,12,29,23,13955,13953
10,11,29,16,13955,13954
10,12,29,21,13955,13953
10,11,27,15,13955,13954
10,12,27,20,13955,13953
10,11,28,17,13955,13954
10,12,28,21,13955,13953
10,11,29,15,13955,13954
10,12,29,20,13955,13953
10,11,29,17,13955,13954
10,12,29,20,13955,13953
10,11,28,16,13955,13954
10,12,28,23,13955,13953
10,11,28,14,13955,13954
10,12,28,18,13955,13953
10,11,30,15,13955,13954
10,12,30,19,13955,13953
10,11,28,16,13955,13954
10,12,28,21,13955,13953
10,11,26,15,13955,13954
10,12,26,21,13955,13953
10,11,29,15,13955,13954
10,12,29,21,13955,13953
10,11,25,17,13955,13954
10,12,25,24,13955,13953
10,11,28,13,13955,13954
10,12,28,18,13955,13953
10,11,28,14,13955,13954
10,12,28,19,13955,13953
10,11,28,14,13955,13954
10,12,28,20,13955,13953
10,11,24,16,13955,13954
10,12,24,22,13955,13953
10,11,27,14,13955,13954
10,12,27,19,13955,13953
10,11,29,11,13955,13954
10,12,29,18,13955,13953
10,11,29,12,13955,13954
10,12,29,19,13955,13953
10,11,26,14,13955,13954
10,12,26,21,13955,13953
11,12,31,16,13954,13953
11,12,30,17,13954,13953
11,12,29,19,13954,13953
11,12,27,17,13954,13953
11,12,31,15,13954,13953
11,12,29,18,13954,13953
11,12,29,18,13954,13953
11,12,30,18,13954,13953
11,12,29,14,13954,13953
11,12,29,20,13954,13953
11,12,31,18,13954,13953
11,12,28,15,13954,13953
11,12,29,16,13954,13953
11,12,29,18,13954,13953
11,12,31,17,13954,13953
11,12,30,16,13954,13953
11,12,27,17,13954,13953
11,12,30,15,13954,13953
11,12,30,16,13954,13953
11,12,30,18,13954,13953
11,12,30,17,13954,13953
11,12,28,17,13954,13953
11,12,30,20,13954,13953
11,12,30,18,13954,13953
11,12,29,17,13954,13953
11,12,30,16,13954,13953
11,12,29,19,13954,13953
11,12,29,17,13954,13953
11,12,31,16,13954,13953
11,12,28,16,13954,13953
11,12,32,15,13954,13953
11,12,31,18,13954,13953
11,12,29,20,13954,13953
11,12,28,18,13954,13953
11,12,30,19,13954,13953
11,12,29,17,13954,13953
11,12,29,15,13954,13953
11,12,28,16,13954,13953
11,12,31,17,13954,13953
11,12,30,17,13954,13953
11,12,29,17,13954,13953
11,12,29,16,13954,13953
11,12,30,16,13954,13953
11,12,29,18,13954,13953
11,12,26,19,13954,13953
11,12,30,16,13954,13953
11,12,30,16,13954,13953
11,12,29,15,13954,13953
11,12,28,17,13954,13953
11,12,29,16,13954,13953
11,12,30,20,13954,13953
11,12,30,16,13954,13953
11,12,32,17,13954,13953
11,12,27,16,13954,13953
11,12,28,15,13954,13953
11,12,26,18,13954,13953
11,12,28,17,13954,13953
11,12,28,20,13954,13953
11,12,30,16,13954,13953
11,12,29,17,13954,13953
11,12,29,17,13954,13953
11,12,30,20,13954,13953
11,12,30,19,13954,13953
11,12,33,16,13954,13953
11,12,29,16,13954,13953
11,12,30,16,13954,13953
11,12,28,16,13954,13953
11,12,30,14,13954,13953
11,12,29,19,13954,13953
11,12,27,17,13954,13953
11,12,28,17,13954,13953
11,12,29,17,13954,13953
11,12,30,17,13954,13953
11,12,29,15,13954,13953
11,12,29,17,13954,13953
11,12,30,15,13954,13953
11,12,31,19,13954,13953
11,12,29,15,13954,13953
11,12,29,17,13954,13953
11,12,30,15,13954,13953
11,12,28,15,13954,13953
11,12,30,17,13954,13953
11,12,29,19,13954,13953
11,12,28,20,13954,13953
11,12,31,20,13954,13953
11,12,30,17,13954,13953
11,12,28,18,13954,13953
11,12,29,16,13954,13953
11,12,29,18,13954,13953
11,12,27,16,13954,13953
11,12,29,17,13954,13953
11,12,28,19,13954,13953
11,12,29,17,13954,13953
11,12,28,16,13954,13953
11,12,28,18,13954,13953
11,12,30,19,13954,13953
11,12,31,19,13954,13953
11,12,28,20,13954,13953
11,12,30,19,13954,13953
11,12,27,16,13954,13953
