Training Period,Testing Period,Training Error,Testing Error,Training Size,Testing Size
2,6,203,173,22263,20763
2,7,203,82,22263,17474
2,8,203,204,22263,21612
2,9,203,300,22263,22158
2,10,203,521,22263,23554
2,11,203,281,22263,24322
2,12,203,234,22263,22685
2,13,203,151,22263,18763
2,14,203,79,22263,15263
2,15,203,314,22263,19349
2,16,203,326,22263,24525
2,17,203,394,22263,23315
2,18,203,276,22263,43718
2,19,203,636,22263,25471
2,20,203,95,22263,21460
2,21,203,134,22263,18280
2,22,203,230,22263,20893
2,23,203,250,22263,24227
2,24,203,283,22263,24491
2,25,203,270,22263,20018
2,26,203,330,22263,26072
2,27,203,127,22263,21354
2,28,203,140,22263,20809
2,3,197,319,22263,21465
2,4,197,247,22263,21604
2,5,197,281,22263,22130
2,6,197,173,22263,20763
2,7,197,82,22263,17474
2,8,197,203,22263,21612
2,9,197,316,22263,22158
2,10,197,520,22263,23554
2,11,197,277,22263,24322
2,12,197,230,22263,22685
2,13,197,152,22263,18763
2,14,197,81,22263,15263
2,15,197,309,22263,19349
2,16,197,319,22263,24525
2,17,197,394,22263,23315
2,18,197,276,22263,43718
2,19,197,601,22263,25471
2,20,197,99,22263,21460
2,21,197,135,22263,18280
2,22,197,231,22263,20893
2,23,197,251,22263,24227
2,24,197,284,22263,24491
2,25,197,277,22263,20018
2,26,197,332,22263,26072
2,27,197,126,22263,21354
2,28,197,140,22263,20809
2,3,207,321,22263,21465
2,4,207,249,22263,21604
2,5,207,280,22263,22130
2,6,207,176,22263,20763
2,7,207,80,22263,17474
2,8,207,202,22263,21612
2,9,207,312,22263,22158
2,10,207,526,22263,23554
2,11,207,280,22263,24322
2,12,207,238,22263,22685
2,13,207,152,22263,18763
2,14,207,80,22263,15263
2,15,207,316,22263,19349
2,16,207,322,22263,24525
2,17,207,396,22263,23315
2,18,207,278,22263,43718
2,19,207,600,22263,25471
2,20,207,94,22263,21460
2,21,207,139,22263,18280
2,22,207,226,22263,20893
2,23,207,251,22263,24227
2,24,207,286,22263,24491
2,25,207,273,22263,20018
2,26,207,334,22263,26072
2,27,207,129,22263,21354
2,28,207,144,22263,20809
2,3,200,322,22263,21465
2,4,200,247,22263,21604
2,5,200,283,22263,22130
2,6,200,173,22263,20763
2,7,200,83,22263,17474
2,8,200,202,22263,21612
2,9,200,310,22263,22158
2,10,200,527,22263,23554
2,11,200,279,22263,24322
2,12,200,236,22263,22685
2,13,200,156,22263,18763
2,14,200,82,22263,15263
2,15,200,315,22263,19349
2,16,200,326,22263,24525
2,17,200,399,22263,23315
2,18,200,277,22263,43718
2,19,200,640,22263,25471
2,20,200,96,22263,21460
2,21,200,134,22263,18280
2,22,200,233,22263,20893
2,23,200,250,22263,24227
2,24,200,289,22263,24491
2,25,200,273,22263,20018
2,26,200,328,22263,26072
2,27,200,127,22263,21354
2,28,200,142,22263,20809
2,3,197,316,22263,21465
2,4,197,246,22263,21604
2,5,197,285,22263,22130
2,6,197,171,22263,20763
2,7,197,80,22263,17474
2,8,197,199,22263,21612
2,9,197,301,22263,22158
2,10,197,518,22263,23554
2,11,197,279,22263,24322
2,12,197,235,22263,22685
2,13,197,160,22263,18763
2,14,197,78,22263,15263
2,15,197,313,22263,19349
2,16,197,320,22263,24525
2,17,197,397,22263,23315
2,18,197,277,22263,43718
2,19,197,638,22263,25471
2,20,197,94,22263,21460
2,21,197,141,22263,18280
2,22,197,232,22263,20893
2,23,197,248,22263,24227
2,24,197,284,22263,24491
2,25,197,269,22263,20018
2,26,197,328,22263,26072
2,27,197,126,22263,21354
2,28,197,139,22263,20809
2,3,201,281,22263,21465
2,4,201,248,22263,21604
2,5,201,279,22263,22130
2,6,201,170,22263,20763
2,7,201,84,22263,17474
2,8,201,198,22263,21612
2,9,201,308,22263,22158
2,10,201,526,22263,23554
2,11,201,275,22263,24322
2,12,201,235,22263,22685
2,13,201,162,22263,18763
2,14,201,75,22263,15263
2,15,201,315,22263,19349
2,16,201,321,22263,24525
2,17,201,397,22263,23315
2,18,201,278,22263,43718
2,19,201,637,22263,25471
2,20,201,100,22263,21460
2,21,201,138,22263,18280
2,22,201,228,22263,20893
2,23,201,253,22263,24227
2,24,201,281,22263,24491
2,25,201,272,22263,20018
2,26,201,334,22263,26072
2,27,201,127,22263,21354
2,28,201,139,22263,20809
2,3,203,303,22263,21465
2,4,203,241,22263,21604
2,5,203,278,22263,22130
2,6,203,170,22263,20763
2,7,203,81,22263,17474
2,8,203,203,22263,21612
2,9,203,319,22263,22158
2,10,203,528,22263,23554
2,11,203,284,22263,24322
2,12,203,230,22263,22685
2,13,203,153,22263,18763
2,14,203,79,22263,15263
2,15,203,315,22263,19349
2,16,203,324,22263,24525
2,17,203,392,22263,23315
2,18,203,276,22263,43718
2,19,203,602,22263,25471
2,20,203,94,22263,21460
2,21,203,135,22263,18280
2,22,203,233,22263,20893
2,23,203,252,22263,24227
2,24,203,287,22263,24491
2,25,203,275,22263,20018
2,26,203,330,22263,26072
2,27,203,127,22263,21354
2,28,203,142,22263,20809
2,3,203,325,22263,21465
2,4,203,256,22263,21604
2,5,203,290,22263,22130
2,6,203,190,22263,20763
2,7,203,88,22263,17474
2,8,203,209,22263,21612
2,9,203,324,22263,22158
2,10,203,529,22263,23554
2,11,203,276,22263,24322
2,12,203,237,22263,22685
2,13,203,166,22263,18763
2,14,203,86,22263,15263
2,15,203,321,22263,19349
2,16,203,324,22263,24525
2,17,203,397,22263,23315
2,18,203,280,22263,43718
2,19,203,642,22263,25471
2,20,203,100,22263,21460
2,21,203,139,22263,18280
2,22,203,234,22263,20893
2,23,203,252,22263,24227
2,24,203,286,22263,24491
2,25,203,277,22263,20018
2,26,203,335,22263,26072
2,27,203,133,22263,21354
2,28,203,145,22263,20809
2,3,204,318,22263,21465
2,4,204,244,22263,21604
2,5,204,281,22263,22130
2,6,204,176,22263,20763
2,7,204,82,22263,17474
2,8,204,203,22263,21612
2,9,204,314,22263,22158
2,10,204,520,22263,23554
2,11,204,276,22263,24322
2,12,204,234,22263,22685
2,13,204,156,22263,18763
2,14,204,80,22263,15263
2,15,204,316,22263,19349
2,16,204,321,22263,24525
2,17,204,390,22263,23315
2,18,204,279,22263,43718
2,19,204,635,22263,25471
2,20,204,95,22263,21460
2,21,204,136,22263,18280
2,22,204,233,22263,20893
2,23,204,254,22263,24227
2,24,204,282,22263,24491
2,25,204,273,22263,20018
2,26,204,335,22263,26072
2,27,204,129,22263,21354
2,28,204,142,22263,20809
2,3,203,296,22263,21465
2,4,203,245,22263,21604
2,5,203,283,22263,22130
2,6,203,180,22263,20763
2,7,203,83,22263,17474
2,8,203,202,22263,21612
2,9,203,302,22263,22158
2,10,203,526,22263,23554
2,11,203,279,22263,24322
2,12,203,235,22263,22685
2,13,203,154,22263,18763
2,14,203,80,22263,15263
2,15,203,312,22263,19349
2,16,203,322,22263,24525
2,17,203,392,22263,23315
2,18,203,276,22263,43718
2,19,203,601,22263,25471
2,20,203,93,22263,21460
2,21,203,136,22263,18280
2,22,203,232,22263,20893
2,23,203,246,22263,24227
2,24,203,280,22263,24491
2,25,203,276,22263,20018
2,26,203,330,22263,26072
2,27,203,125,22263,21354
2,28,203,140,22263,20809
2,3,200,323,22263,21465
2,4,200,244,22263,21604
2,5,200,285,22263,22130
2,6,200,176,22263,20763
2,7,200,80,22263,17474
2,8,200,203,22263,21612
2,9,200,316,22263,22158
2,10,200,527,22263,23554
2,11,200,272,22263,24322
2,12,200,240,22263,22685
2,13,200,153,22263,18763
2,14,200,80,22263,15263
2,15,200,318,22263,19349
2,16,200,326,22263,24525
2,17,200,369,22263,23315
2,18,200,277,22263,43718
2,19,200,603,22263,25471
2,20,200,98,22263,21460
2,21,200,137,22263,18280
2,22,200,232,22263,20893
2,23,200,251,22263,24227
2,24,200,285,22263,24491
2,25,200,272,22263,20018
2,26,200,333,22263,26072
2,27,200,129,22263,21354
2,28,200,142,22263,20809
2,3,203,323,22263,21465
2,4,203,251,22263,21604
2,5,203,282,22263,22130
2,6,203,176,22263,20763
2,7,203,78,22263,17474
2,8,203,204,22263,21612
2,9,203,311,22263,22158
2,10,203,528,22263,23554
2,11,203,276,22263,24322
2,12,203,237,22263,22685
2,13,203,152,22263,18763
2,14,203,77,22263,15263
2,15,203,313,22263,19349
2,16,203,317,22263,24525
2,17,203,393,22263,23315
2,18,203,275,22263,43718
2,19,203,641,22263,25471
2,20,203,96,22263,21460
2,21,203,135,22263,18280
2,22,203,237,22263,20893
2,23,203,252,22263,24227
2,24,203,287,22263,24491
2,25,203,273,22263,20018
2,26,203,332,22263,26072
2,27,203,127,22263,21354
2,28,203,141,22263,20809
2,3,202,317,22263,21465
2,4,202,250,22263,21604
2,5,202,286,22263,22130
2,6,202,175,22263,20763
2,7,202,82,22263,17474
2,8,202,205,22263,21612
2,9,202,319,22263,22158
2,10,202,530,22263,23554
2,11,202,279,22263,24322
2,12,202,238,22263,22685
2,13,202,160,22263,18763
2,14,202,83,22263,15263
2,15,202,324,22263,19349
2,16,202,319,22263,24525
2,17,202,399,22263,23315
2,18,202,274,22263,43718
2,19,202,601,22263,25471
2,20,202,97,22263,21460
2,21,202,138,22263,18280
2,22,202,239,22263,20893
2,23,202,252,22263,24227
2,24,202,291,22263,24491
2,25,202,277,22263,20018
2,26,202,331,22263,26072
2,27,202,126,22263,21354
2,28,202,143,22263,20809
2,3,202,322,22263,21465
2,4,202,242,22263,21604
2,5,202,276,22263,22130
2,6,202,175,22263,20763
2,7,202,80,22263,17474
2,8,202,197,22263,21612
2,9,202,317,22263,22158
2,10,202,532,22263,23554
2,11,202,277,22263,24322
2,12,202,238,22263,22685
2,13,202,153,22263,18763
2,14,202,77,22263,15263
2,15,202,314,22263,19349
2,16,202,322,22263,24525
2,17,202,392,22263,23315
2,18,202,279,22263,43718
2,19,202,637,22263,25471
2,20,202,94,22263,21460
2,21,202,132,22263,18280
2,22,202,230,22263,20893
2,23,202,255,22263,24227
2,24,202,285,22263,24491
2,25,202,277,22263,20018
2,26,202,332,22263,26072
2,27,202,127,22263,21354
2,28,202,144,22263,20809
2,3,200,320,22263,21465
2,4,200,255,22263,21604
2,5,200,286,22263,22130
2,6,200,173,22263,20763
2,7,200,84,22263,17474
2,8,200,202,22263,21612
2,9,200,303,22263,22158
2,10,200,525,22263,23554
2,11,200,277,22263,24322
2,12,200,238,22263,22685
2,13,200,151,22263,18763
2,14,200,78,22263,15263
2,15,200,319,22263,19349
2,16,200,324,22263,24525
2,17,200,396,22263,23315
2,18,200,277,22263,43718
2,19,200,602,22263,25471
2,20,200,96,22263,21460
2,21,200,135,22263,18280
2,22,200,229,22263,20893
2,23,200,251,22263,24227
2,24,200,285,22263,24491
2,25,200,271,22263,20018
2,26,200,331,22263,26072
2,27,200,126,22263,21354
2,28,200,139,22263,20809
2,3,200,321,22263,21465
2,4,200,251,22263,21604
2,5,200,295,22263,22130
2,6,200,181,22263,20763
2,7,200,90,22263,17474
2,8,200,202,22263,21612
2,9,200,317,22263,22158
2,10,200,533,22263,23554
2,11,200,275,22263,24322
2,12,200,240,22263,22685
2,13,200,167,22263,18763
2,14,200,82,22263,15263
2,15,200,319,22263,19349
2,16,200,323,22263,24525
2,17,200,393,22263,23315
2,18,200,277,22263,43718
2,19,200,606,22263,25471
2,20,200,108,22263,21460
2,21,200,159,22263,18280
2,22,200,252,22263,20893
2,23,200,257,22263,24227
2,24,200,291,22263,24491
2,25,200,275,22263,20018
2,26,200,333,22263,26072
2,27,200,127,22263,21354
2,28,200,142,22263,20809
2,3,201,320,22263,21465
2,4,201,239,22263,21604
2,5,201,282,22263,22130
2,6,201,176,22263,20763
2,7,201,79,22263,17474
2,8,201,200,22263,21612
2,9,201,312,22263,22158
2,10,201,524,22263,23554
2,11,201,277,22263,24322
2,12,201,234,22263,22685
2,13,201,152,22263,18763
2,14,201,77,22263,15263
2,15,201,312,22263,19349
2,16,201,321,22263,24525
2,17,201,395,22263,23315
2,18,201,276,22263,43718
2,19,201,638,22263,25471
2,20,201,97,22263,21460
2,21,201,134,22263,18280
2,22,201,228,22263,20893
2,23,201,251,22263,24227
2,24,201,282,22263,24491
2,25,201,278,22263,20018
2,26,201,331,22263,26072
2,27,201,128,22263,21354
2,28,201,142,22263,20809
2,3,200,321,22263,21465
2,4,200,245,22263,21604
2,5,200,281,22263,22130
2,6,200,174,22263,20763
2,7,200,79,22263,17474
2,8,200,201,22263,21612
2,9,200,306,22263,22158
2,10,200,522,22263,23554
2,11,200,282,22263,24322
2,12,200,236,22263,22685
2,13,200,154,22263,18763
2,14,200,82,22263,15263
2,15,200,313,22263,19349
2,16,200,325,22263,24525
2,17,200,395,22263,23315
2,18,200,273,22263,43718
2,19,200,601,22263,25471
2,20,200,95,22263,21460
2,21,200,139,22263,18280
2,22,200,237,22263,20893
2,23,200,249,22263,24227
2,24,200,287,22263,24491
2,25,200,270,22263,20018
2,26,200,329,22263,26072
2,27,200,125,22263,21354
2,28,200,143,22263,20809
2,3,203,321,22263,21465
2,4,203,249,22263,21604
2,5,203,285,22263,22130
2,6,203,176,22263,20763
2,7,203,84,22263,17474
2,8,203,206,22263,21612
2,9,203,303,22263,22158
2,10,203,526,22263,23554
2,11,203,277,22263,24322
2,12,203,237,22263,22685
2,13,203,156,22263,18763
2,14,203,83,22263,15263
2,15,203,315,22263,19349
2,16,203,324,22263,24525
2,17,203,395,22263,23315
2,18,203,279,22263,43718
2,19,203,639,22263,25471
2,20,203,99,22263,21460
2,21,203,135,22263,18280
2,22,203,233,22263,20893
2,23,203,242,22263,24227
2,24,203,288,22263,24491
2,25,203,278,22263,20018
2,26,203,326,22263,26072
2,27,203,128,22263,21354
2,28,203,142,22263,20809
2,3,200,325,22263,21465
2,4,200,247,22263,21604
2,5,200,282,22263,22130
2,6,200,177,22263,20763
2,7,200,84,22263,17474
2,8,200,208,22263,21612
2,9,200,314,22263,22158
2,10,200,525,22263,23554
2,11,200,278,22263,24322
2,12,200,231,22263,22685
2,13,200,155,22263,18763
2,14,200,81,22263,15263
2,15,200,315,22263,19349
2,16,200,318,22263,24525
2,17,200,394,22263,23315
2,18,200,279,22263,43718
2,19,200,601,22263,25471
2,20,200,100,22263,21460
2,21,200,138,22263,18280
2,22,200,237,22263,20893
2,23,200,254,22263,24227
2,24,200,290,22263,24491
2,25,200,280,22263,20018
2,26,200,330,22263,26072
2,27,200,126,22263,21354
2,28,200,143,22263,20809
2,3,201,324,22263,21465
2,4,201,257,22263,21604
2,5,201,295,22263,22130
2,6,201,183,22263,20763
2,7,201,89,22263,17474
2,8,201,205,22263,21612
2,9,201,316,22263,22158
2,10,201,536,22263,23554
2,11,201,277,22263,24322
2,12,201,233,22263,22685
2,13,201,163,22263,18763
2,14,201,86,22263,15263
2,15,201,320,22263,19349
2,16,201,324,22263,24525
2,17,201,394,22263,23315
2,18,201,274,22263,43718
2,19,201,601,22263,25471
2,20,201,98,22263,21460
2,21,201,134,22263,18280
2,22,201,230,22263,20893
2,23,201,254,22263,24227
2,24,201,288,22263,24491
2,25,201,273,22263,20018
2,26,201,330,22263,26072
2,27,201,129,22263,21354
2,28,201,145,22263,20809
2,3,201,313,22263,21465
2,4,201,254,22263,21604
2,5,201,296,22263,22130
2,6,201,181,22263,20763
2,7,201,85,22263,17474
2,8,201,202,22263,21612
2,9,201,303,22263,22158
2,10,201,527,22263,23554
2,11,201,280,22263,24322
2,12,201,233,22263,22685
2,13,201,165,22263,18763
2,14,201,84,22263,15263
2,15,201,318,22263,19349
2,16,201,322,22263,24525
2,17,201,388,22263,23315
2,18,201,278,22263,43718
2,19,201,644,22263,25471
2,20,201,138,22263,21460
2,21,201,195,22263,18280
2,22,201,288,22263,20893
2,23,201,270,22263,24227
2,24,201,321,22263,24491
2,25,201,290,22263,20018
2,26,201,352,22263,26072
2,27,201,127,22263,21354
2,28,201,145,22263,20809
2,3,200,317,22263,21465
2,4,200,245,22263,21604
2,5,200,286,22263,22130
2,6,200,174,22263,20763
2,7,200,79,22263,17474
2,8,200,203,22263,21612
2,9,200,311,22263,22158
2,10,200,527,22263,23554
2,11,200,280,22263,24322
2,12,200,235,22263,22685
2,13,200,153,22263,18763
2,14,200,82,22263,15263
2,15,200,317,22263,19349
2,16,200,324,22263,24525
2,17,200,396,22263,23315
2,18,200,279,22263,43718
2,19,200,641,22263,25471
2,20,200,102,22263,21460
2,21,200,136,22263,18280
2,22,200,232,22263,20893
2,23,200,247,22263,24227
2,24,200,287,22263,24491
2,25,200,271,22263,20018
2,26,200,328,22263,26072
2,27,200,130,22263,21354
2,28,200,143,22263,20809
2,3,201,319,22263,21465
2,4,201,249,22263,21604
2,5,201,293,22263,22130
2,6,201,180,22263,20763
2,7,201,86,22263,17474
2,8,201,199,22263,21612
2,9,201,311,22263,22158
2,10,201,523,22263,23554
2,11,201,277,22263,24322
2,12,201,233,22263,22685
2,13,201,160,22263,18763
2,14,201,85,22263,15263
2,15,201,322,22263,19349
2,16,201,326,22263,24525
2,17,201,395,22263,23315
2,18,201,277,22263,43718
2,19,201,601,22263,25471
2,20,201,134,22263,21460
2,21,201,192,22263,18280
2,22,201,282,22263,20893
2,23,201,262,22263,24227
2,24,201,302,22263,24491
2,25,201,286,22263,20018
2,26,201,348,22263,26072
2,27,201,126,22263,21354
2,28,201,140,22263,20809
2,3,206,323,22263,21465
2,4,206,247,22263,21604
2,5,206,283,22263,22130
2,6,206,173,22263,20763
2,7,206,81,22263,17474
2,8,206,204,22263,21612
2,9,206,309,22263,22158
2,10,206,531,22263,23554
2,11,206,274,22263,24322
2,12,206,241,22263,22685
2,13,206,153,22263,18763
2,14,206,79,22263,15263
2,15,206,310,22263,19349
2,16,206,320,22263,24525
2,17,206,392,22263,23315
2,18,206,276,22263,43718
2,19,206,601,22263,25471
2,20,206,97,22263,21460
2,21,206,136,22263,18280
2,22,206,235,22263,20893
2,23,206,253,22263,24227
2,24,206,286,22263,24491
2,25,206,275,22263,20018
2,26,206,333,22263,26072
2,27,206,130,22263,21354
2,28,206,150,22263,20809
2,3,198,309,22263,21465
2,4,198,244,22263,21604
2,5,198,287,22263,22130
2,6,198,176,22263,20763
2,7,198,81,22263,17474
2,8,198,202,22263,21612
2,9,198,304,22263,22158
2,10,198,526,22263,23554
2,11,198,280,22263,24322
2,12,198,238,22263,22685
2,13,198,159,22263,18763
2,14,198,78,22263,15263
2,15,198,317,22263,19349
2,16,198,322,22263,24525
2,17,198,395,22263,23315
2,18,198,275,22263,43718
2,19,198,602,22263,25471
2,20,198,94,22263,21460
2,21,198,129,22263,18280
2,22,198,233,22263,20893
2,23,198,247,22263,24227
2,24,198,284,22263,24491
2,25,198,274,22263,20018
2,26,198,330,22263,26072
2,27,198,126,22263,21354
2,28,198,140,22263,20809
2,3,204,309,22263,21465
2,4,204,238,22263,21604
2,5,204,282,22263,22130
2,6,204,173,22263,20763
2,7,204,82,22263,17474
2,8,204,205,22263,21612
2,9,204,306,22263,22158
2,10,204,527,22263,23554
2,11,204,278,22263,24322
2,12,204,238,22263,22685
2,13,204,154,22263,18763
2,14,204,80,22263,15263
2,15,204,315,22263,19349
2,16,204,328,22263,24525
2,17,204,395,22263,23315
2,18,204,277,22263,43718
2,19,204,602,22263,25471
2,20,204,97,22263,21460
2,21,204,136,22263,18280
2,22,204,231,22263,20893
2,23,204,250,22263,24227
2,24,204,285,22263,24491
2,25,204,274,22263,20018
2,26,204,330,22263,26072
2,27,204,127,22263,21354
2,28,204,142,22263,20809
2,3,199,311,22263,21465
2,4,199,243,22263,21604
2,5,199,283,22263,22130
2,6,199,171,22263,20763
2,7,199,81,22263,17474
2,8,199,201,22263,21612
2,9,199,302,22263,22158
2,10,199,528,22263,23554
2,11,199,280,22263,24322
2,12,199,239,22263,22685
2,13,199,155,22263,18763
2,14,199,82,22263,15263
2,15,199,317,22263,19349
2,16,199,322,22263,24525
2,17,199,397,22263,23315
2,18,199,278,22263,43718
2,19,199,600,22263,25471
2,20,199,97,22263,21460
2,21,199,134,22263,18280
2,22,199,231,22263,20893
2,23,199,253,22263,24227
2,24,199,286,22263,24491
2,25,199,272,22263,20018
2,26,199,330,22263,26072
2,27,199,127,22263,21354
2,28,199,143,22263,20809
2,3,198,319,22263,21465
2,4,198,256,22263,21604
2,5,198,300,22263,22130
2,6,198,189,22263,20763
2,7,198,90,22263,17474
2,8,198,211,22263,21612
2,9,198,323,22263,22158
2,10,198,530,22263,23554
2,11,198,285,22263,24322
2,12,198,234,22263,22685
2,13,198,161,22263,18763
2,14,198,83,22263,15263
2,15,198,314,22263,19349
2,16,198,324,22263,24525
2,17,198,391,22263,23315
2,18,198,281,22263,43718
2,19,198,639,22263,25471
2,20,198,99,22263,21460
2,21,198,143,22263,18280
2,22,198,238,22263,20893
2,23,198,258,22263,24227
2,24,198,288,22263,24491
2,25,198,278,22263,20018
2,26,198,345,22263,26072
2,27,198,135,22263,21354
2,28,198,145,22263,20809
2,3,200,324,22263,21465
2,4,200,252,22263,21604
2,5,200,291,22263,22130
2,6,200,174,22263,20763
2,7,200,85,22263,17474
2,8,200,205,22263,21612
2,9,200,311,22263,22158
2,10,200,522,22263,23554
2,11,200,282,22263,24322
2,12,200,241,22263,22685
2,13,200,160,22263,18763
2,14,200,82,22263,15263
2,15,200,321,22263,19349
2,16,200,324,22263,24525
2,17,200,395,22263,23315
2,18,200,275,22263,43718
2,19,200,602,22263,25471
2,20,200,95,22263,21460
2,21,200,139,22263,18280
2,22,200,235,22263,20893
2,23,200,250,22263,24227
2,24,200,286,22263,24491
2,25,200,276,22263,20018
2,26,200,334,22263,26072
2,27,200,128,22263,21354
2,28,200,145,22263,20809
2,3,200,317,22263,21465
2,4,200,241,22263,21604
2,5,200,281,22263,22130
2,6,200,173,22263,20763
2,7,200,77,22263,17474
2,8,200,197,22263,21612
2,9,200,302,22263,22158
2,10,200,523,22263,23554
2,11,200,285,22263,24322
2,12,200,237,22263,22685
2,13,200,150,22263,18763
2,14,200,76,22263,15263
2,15,200,318,22263,19349
2,16,200,323,22263,24525
2,17,200,397,22263,23315
2,18,200,276,22263,43718
2,19,200,603,22263,25471
2,20,200,98,22263,21460
2,21,200,133,22263,18280
2,22,200,233,22263,20893
2,23,200,251,22263,24227
2,24,200,284,22263,24491
2,25,200,275,22263,20018
2,26,200,335,22263,26072
2,27,200,130,22263,21354
2,28,200,142,22263,20809
2,3,200,314,22263,21465
2,4,200,243,22263,21604
2,5,200,281,22263,22130
2,6,200,172,22263,20763
2,7,200,82,22263,17474
2,8,200,202,22263,21612
2,9,200,311,22263,22158
2,10,200,529,22263,23554
2,11,200,278,22263,24322
2,12,200,238,22263,22685
2,13,200,156,22263,18763
2,14,200,78,22263,15263
2,15,200,309,22263,19349
2,16,200,323,22263,24525
2,17,200,393,22263,23315
2,18,200,278,22263,43718
2,19,200,639,22263,25471
2,20,200,97,22263,21460
2,21,200,132,22263,18280
2,22,200,230,22263,20893
2,23,200,253,22263,24227
2,24,200,286,22263,24491
2,25,200,276,22263,20018
2,26,200,330,22263,26072
2,27,200,128,22263,21354
2,28,200,140,22263,20809
2,3,200,303,22263,21465
2,4,200,250,22263,21604
